time,load@tsung_controller@ip-172-31-19-35 
0,0.140625 
10,0.140625 
20,0.140625 
30,0.140625 
40,0.140625 
50,0.140625 
60,0.140625 
70,0.140625 
80,0.140625 
90,0.140625 
100,0.140625 
110,0.140625 
120,0.140625 
130,0.140625 
140,0.140625 
150,0.140625 
160,0.140625 
170,0.140625 
180,0.140625 
190,0.25 
200,0.25 
210,0.25 
220,0.25 
230,0.25 
240,0.25 
250,0.25 
260,0.25 
270,0.25 
280,0.25 
290,0.25 
300,0.25 
310,0.25 
320,0.25 
330,0.25 
340,0.25 
350,0.25 
360,0.25 
370,0.25 
380,0.25 
390,0.25 
400,0.25 
405,0.25 
