time,load@tsung_controller@ip-172-31-29-214 
0,0.03125 
10,0.01953125 
20,0.01953125 
30,0.01953125 
40,0.01171875 
50,0.01171875 
60,0.01171875 
70,0.01171875 
80,0.01171875 
90,0.01171875 
100,0.01171875 
110,0.01171875 
120,0.01171875 
130,0.01171875 
140,0.01171875 
150,0.01171875 
160,0.01171875 
170,0.01171875 
180,0.01171875 
190,0.01171875 
200,0.01171875 
210,0.01171875 
220,0.01171875 
230,0.01171875 
240,0.01171875 
250,0.01171875 
260,0.01171875 
270,0.01171875 
280,0.01171875 
290,0.01171875 
300,0.01171875 
310,0.01171875 
320,0.01171875 
330,0.01171875 
340,0.01171875 
350,0.01171875 
360,0.01171875 
370,0.01171875 
380,0.01171875 
390,0.01171875 
400,0.01171875 
407,0.01171875 
